type,name,model,price,collision
Chaises & Fauteuils,Fauteuil blanc 2,prop_couch_sm_07,208,TRUE
Chaises & Fauteuils,Tabouret de bar,prop_bar_stool_01,791,TRUE
Chaises & Fauteuils,Chaise de cuisine 2,v_res_fh_dineeamesb,694,TRUE
Chaises & Fauteuils,Chaise de cuisine 5,v_res_m_dinechair,573,TRUE
Chaises & Fauteuils,Chaise moderne 15,apa_mp_h_stn_chairstrip_04,374,TRUE
Chaises & Fauteuils,Chaise en osier,v_med_whickerchair1,524,TRUE
Chaises & Fauteuils,Chaise de réalisateur 2,prop_direct_chair_02,455,TRUE
Chaises & Fauteuils,Chaise de réalisateur,prop_direct_chair_01,357,TRUE
Chaises & Fauteuils,Fauteuil rose,v_club_stagechair,508,TRUE
Chaises & Fauteuils,Chaise 6,v_res_tre_stool,389,TRUE
Chaises & Fauteuils,Chaise 4,v_res_fh_kitnstool,774,TRUE
Chaises & Fauteuils,Chaise longue 2,apa_mp_h_stn_sofa_daybed_02,801,TRUE
Chaises & Fauteuils,Chaise en bois,prop_chair_03,567,TRUE
Chaises & Fauteuils,Chaise de bureau 2,prop_cs_office_chair,520,TRUE
Chaises & Fauteuils,Chaise MB,v_res_mbchair,478,TRUE
Chaises & Fauteuils,Fauteuil blanc,apa_mp_h_yacht_armchair_01,284,TRUE
Chaises & Fauteuils,Chaise de bureau 2,ba_prop_battle_club_chair_02,370,TRUE
Chaises & Fauteuils,Tabouret de bar 3,ba_prop_int_glam_stool,594,TRUE
Chaises & Fauteuils,Chaise moderne 10,apa_mp_h_stn_chairarm_11,701,TRUE
Chaises & Fauteuils,Chaise cadre,v_res_trev_framechair,379,TRUE
Chaises & Fauteuils,Fauteuil orange,prop_couch_sm_02,400,TRUE
Chaises & Fauteuils,Repose-pieds,apa_mp_h_stn_chairstool_12,810,TRUE
Chaises & Fauteuils,Chaise de bureau,ba_prop_battle_club_chair_01,429,TRUE
Chaises & Fauteuils,Chaise de bureau,v_res_tre_officechair,246,TRUE
Chaises & Fauteuils,Chaise en cuir,v_res_tre_stool_leather,277,TRUE
Chaises & Fauteuils,Chaise TA,v_ret_ta_stool,343,TRUE
Chaises & Fauteuils,Chaise de cuisine 4,v_res_j_dinechair,383,TRUE
Chaises & Fauteuils,Chaise 8,v_club_barchair,527,TRUE
Chaises & Fauteuils,Tabouret de bar 2,apa_mp_h_yacht_barstool_01,503,TRUE
Chaises & Fauteuils,Chaise 3,v_res_fh_easychair,768,TRUE
Chaises & Fauteuils,Fauteuil en velours côtelé,prop_couch_sm_05,222,TRUE
Chaises & Fauteuils,Fauteuil confortable,v_med_p_easychair,388,TRUE
Chaises & Fauteuils,Canapé en longueur,apa_mp_h_stn_sofa_daybed_01,311,TRUE
Chaises & Fauteuils,Chaise Rétro,hei_heist_din_chair_01,486,TRUE
Chaises & Fauteuils,Fauteuil Élégant,prop_chair_08,422,TRUE
Chaises & Fauteuils,Chaise Clownesque,prop_clown_chair,812,TRUE
Chaises & Fauteuils,Fauteuil Classique,prop_chair_09,598,TRUE
Chaises & Fauteuils,Chaise Rétro,bkr_prop_clubhouse_offchair_01a,477,TRUE
Chaises & Fauteuils,Chaise de Feur !,v_serv_bs_barbchair,840,TRUE
Chaises & Fauteuils,Tabouret Star,v_club_cc_stool,782,TRUE
Chaises & Fauteuils,Chaise de Bureau,hei_prop_hei_skid_chair,230,TRUE
Chaises & Fauteuils,Fauteuil de Moto,bkr_prop_biker_chairstrip_02,254,TRUE
Chaises & Fauteuils,Fauteuil Lounge,v_res_m_l_chair1,609,TRUE
Chaises & Fauteuils,Tabouret Chippe,h4_prop_int_stool_low,706,TRUE
Chaises & Fauteuils,Fauteuil Yacht,apa_mp_h_yacht_armchair_03,439,TRUE
Chaises & Fauteuils,Fauteuil Yacht 2,apa_mp_h_yacht_armchair_04,680,TRUE
Chaises & Fauteuils,Fauteuil de Club,h4_prop_battle_club_chair_03,802,TRUE
Chaises & Fauteuils,Fauteuil Confort,v_med_fabricchair1,250,TRUE
Chaises & Fauteuils,Tabouret Tripodé Élégant,h4_prop_h4_stool_01a,799,TRUE
Chaises & Fauteuils,Chaise Couture Haut de Gamme,v_ind_ss_chair01,745,TRUE
Chaises & Fauteuils,Chaise de Président Exécutif,ex_prop_offchair_exec_03,357,TRUE
Chaises & Fauteuils,Tabouret de Batterie Harmonieux,sf_prop_sf_chair_stool_08a,295,TRUE
Chaises & Fauteuils,Chaise Barboteur de Bar VIP,v_serv_bs_barbchair3,500,TRUE
Chaises & Fauteuils,Fauteuil Exécutif Strandmon,ex_prop_offchair_exec_04,368,TRUE
Chaises & Fauteuils,Chaise Couture Basse Moderne,v_ind_ss_chair2,473,TRUE
Chaises & Fauteuils,Fauteuil Latéral Élégant,v_corp_sidechair,274,TRUE
Chaises & Fauteuils,Chaise de Pont Vieux,prop_old_deck_chair,290,TRUE
Chaises & Fauteuils,Chaise de Dîner Odger,hei_heist_din_chair_06,442,TRUE
Chaises & Fauteuils,Fauteuil à Rayures Homers,apa_mp_h_stn_chairstrip_06,724,TRUE
Chaises & Fauteuils,Chaise à Section Touka,prop_chair_10,353,TRUE
Chaises & Fauteuils,Chaise Simple & Confortable,prop_table_01_chr_b,628,TRUE
Chaises & Fauteuils,Chaise Armée Almavik,ex_mp_h_stn_chairarm_03,827,TRUE
Chaises & Fauteuils,Fauteuil de Bureau Ladi Chair,hei_heist_stn_chairarm_06,629,TRUE
Chaises & Fauteuils,Chaise Tapku Élégante,h4_prop_h4_chair_03a,224,TRUE
Chaises & Fauteuils,Chaise Nordmyra Confortable,hei_heist_din_chair_03,439,TRUE
Chaises & Fauteuils,Chaise bleu,v_ilev_fh_dineeamesa,461,TRUE
Chaises & Fauteuils,Chaise Château Sapeplézir,prop_chateau_chair_01,711,TRUE
Chaises & Fauteuils,Chaise de Cuisine Kitch,v_res_kitchnstool,780,TRUE
Chaises & Fauteuils,Tabouret Bas Egensätt,ba_prop_int_stool_low,303,TRUE
Chaises & Fauteuils,Fauteuil Ergonomique Ögråntåir,prop_chair_01a,448,TRUE
Chaises & Fauteuils,Tabouret Éclatant,h4_prop_int_glam_stool,710,TRUE
Chaises & Fauteuils,Fauteuil Jardin d'Été,prop_chair_05,779,TRUE
Chaises & Fauteuils,Chaise Vintage Réminiscence,v_serv_bs_barbchair5,475,TRUE
Chaises & Fauteuils,Fauteuil Rétro Chic,p_dinechair_01_s,303,TRUE
Chaises & Fauteuils,Chaise Courbée en Bois,bkr_prop_clubhouse_chair_01,833,TRUE
Chaises & Fauteuils,Tabouret Club Élégant,h4_prop_int_edgy_stool,542,TRUE
Chaises & Fauteuils,Fauteuil Urbain,bkr_prop_weed_chair_01a,356,TRUE
Chaises & Fauteuils,Fauteuil Douillet,hei_heist_din_chair_02,486,TRUE
Chaises & Fauteuils,Chaise Légère,prop_off_chair_04_s,424,TRUE
Chaises & Fauteuils,Fauteuil Vintage Raffiné,v_serv_bs_barbchair2,303,TRUE
Chaises & Fauteuils,Fauteuil de Bureau Élégant,ex_prop_offchair_exec_01,353,TRUE
Chaises & Fauteuils,Fauteuil Pliable Rétro,xm3_prop_xm3_folding_chair_01a,839,TRUE
Chaises & Fauteuils,Fauteuil Brief de Conférence,v_club_ch_briefchair,455,TRUE
Chaises & Fauteuils,Fauteuil Mélodieux,prop_chair_07,398,TRUE
Chaises & Fauteuils,Fauteuil Paisible,v_ret_fh_chair01,321,TRUE
Chaises & Fauteuils,Fauteuil Royal,prop_gc_chair02,550,TRUE
Chaises & Fauteuils,Fauteuil Pétillant,bkr_prop_biker_chairstrip_01,708,TRUE
Chaises & Fauteuils,Fauteuil Luxueux,p_armchair_01_s,290,TRUE
Chaises & Fauteuils,Fauteuil Club,v_club_vuarmchair,581,TRUE
Chaises & Fauteuils,Fauteuil Confort,v_club_ch_armchair,250,TRUE
Chaises & Fauteuils,Lounge Luxueux,v_res_m_h_sofa,275,TRUE
Chaises & Fauteuils,Banc Capitonné,xm_prop_x17_seat_cover_01a,801,TRUE
Chaises & Fauteuils,Canapé Cuir Classique,p_v_med_p_sofa_s,739,TRUE
Chaises & Fauteuils,Canapé d'Exception,p_res_sofa_l_s,439,TRUE
Chaises & Fauteuils,Canapé Chesterfield,sf_prop_sf_sofa_chefield_01a,205,TRUE
Chaises & Fauteuils,Jardin d'Été,hei_prop_yah_seat_03,672,TRUE
Chaises & Fauteuils,Couch Confortable,v_res_j_sofa,579,TRUE
Chaises & Fauteuils,Chaise Longue,hei_heist_stn_sofa3seat_01,214,TRUE
Chaises & Fauteuils,Canapé en Cuir Droit,prop_couch_sm2_07,673,TRUE
Chaises & Fauteuils,Canapé Moderne 3 Places,hei_heist_stn_sofa3seat_06,505,TRUE
Chaises & Fauteuils,Canapé Coussins 2,prop_couch_lg_07,355,TRUE
Chaises & Fauteuils,Vieux Canapé Rayé,prop_ld_farm_couch02,280,TRUE
Chaises & Fauteuils,Canapé 1,v_res_d_sofa,525,TRUE
Chaises & Fauteuils,Canapé 3,v_res_mp_stripchair,383,TRUE
Chaises & Fauteuils,Vieille Chaise,prop_ld_farm_chair01,207,TRUE
Chaises & Fauteuils,Canapé 9,v_res_tre_sofa_mess_c,419,TRUE
Chaises & Fauteuils,Canapé 5,v_res_r_sofa,467,TRUE
Chaises & Fauteuils,Canapé en Cuir Marron,v_med_p_sofa,290,TRUE
Chaises & Fauteuils,Canapé en Cuir d'Angle,prop_couch_sm1_07,438,TRUE
Chaises & Fauteuils,Canapé en Velours Côtelé,prop_couch_lg_05,682,TRUE
Chaises & Fauteuils,Canapé en Cuir Noir,ex_mp_h_off_sofa_02,493,TRUE
Chaises & Fauteuils,Tabouret de bar 3,v_club_bahbarstool,835,TRUE
Chaises & Fauteuils,Canapé Pauper Rouge,v_club_officesofa,219,TRUE
Chaises & Fauteuils,Canapé d'Angle 7,apa_mp_h_stn_sofacorn_07,676,TRUE
Chaises & Fauteuils,Canapé-Lit,imp_prop_impexp_sofabed_01a,802,TRUE
Chaises & Fauteuils,Canapé en Tissu Bleu,ex_mp_h_off_sofa_003,755,TRUE
Chaises & Fauteuils,Canapé d'Angle,v_res_fh_sofa,642,TRUE
Chaises & Fauteuils,Canapé 10,v_res_tt_sofa,721,TRUE
Chaises & Fauteuils,Vieux Canapé,miss_rub_couch_01,280,TRUE
Chaises & Fauteuils,Canapé d'Angle 3,apa_mp_h_stn_sofacorn_01,341,TRUE
Chaises & Fauteuils,Canapé Moderne,hei_heist_stn_sofa2seat_03,742,TRUE
Chaises & Fauteuils,Canapé Noir,bkr_prop_clubhouse_sofa_01a,261,TRUE
Chaises & Fauteuils,Canapé d'Angle 6,apa_mp_h_stn_sofacorn_06,804,TRUE
Chaises & Fauteuils,Canapé 4,v_res_m_h_sofa_sml,200,TRUE
Chaises & Fauteuils,Canapé d'Angle 8,apa_mp_h_stn_sofacorn_08,272,TRUE
Chaises & Fauteuils,Canapé d'Angle 9,apa_mp_h_stn_sofacorn_09,523,TRUE
Chaises & Fauteuils,Vieux Canapé en Bois,prop_ld_farm_couch01,225,TRUE
Chaises & Fauteuils,Canapé d'Angle 5,apa_mp_h_stn_sofacorn_05,272,TRUE
Chaises & Fauteuils,Petit Canapé en Cuir,prop_couch_sm_06,372,TRUE
Chaises & Fauteuils,Canapé Marron,hei_heist_stn_sofa2seat_06,551,TRUE
Chaises & Fauteuils,Fauteuil pour Deux,apa_mp_h_stn_sofa2seat_02,459,TRUE
Chaises & Fauteuils,Grand Canapé en Cuir Marron,prop_couch_lg_08,764,TRUE
Chaises & Fauteuils,Vieux Canapé 1 Place Jaune,v_res_d_armchair,760,TRUE
Chaises & Fauteuils,Canapé 7,v_res_tre_sofa_mess_a,651,TRUE
Chaises & Fauteuils,Canapé 6,v_res_tre_sofa,617,TRUE
Chaises & Fauteuils,Canapé en Cuir Blanc,ex_mp_h_off_sofa_01,228,TRUE
Chaises & Fauteuils,Canapé 3 Places,prop_fib_3b_bench,531,TRUE
Chaises & Fauteuils,Canapé d'Angle 4,apa_mp_h_stn_sofacorn_10,609,TRUE
Chaises & Fauteuils,Grand Canapé en Cuir Marron 2,prop_couch_lg_06,305,TRUE
Chaises & Fauteuils,Canapé 8,v_res_tre_sofa_mess_b,525,TRUE
Chaises & Fauteuils,Canapé Moderne 2 Places,hei_heist_stn_sofa3seat_02,751,TRUE
Chaises & Fauteuils,Canapé-lit blanc,prop_t_sofa_02,744,TRUE
Chaises & Fauteuils,Canapé blanc - en forme de L,p_lev_sofa_s,831,FALSE
Chaises & Fauteuils,Tabouret d'atelier,prop_rub_stool,737,TRUE
Chaises & Fauteuils,Fauteuil poire,v_corp_facebeanbag,404,TRUE
Chaises & Fauteuils,Chaise #2,prop_chair_02,433,TRUE
Chaises & Fauteuils,Chaise #4,prop_chair_04b,667,TRUE
Chaises & Fauteuils,Chaise #6,prop_chair_06,215,TRUE
Chaises & Fauteuils,Chaise #11,prop_chair_01b,763,TRUE
Chaises & Fauteuils,Chaise #12,prop_chair_04a,509,TRUE
Chaises & Fauteuils,Chaise #15,prop_table_04_chr,382,TRUE
Chaises & Fauteuils,Pile de chaises #1,prop_chair_pile_01,210,TRUE
Chaises & Fauteuils,Fauteuil,p_ilev_p_easychair_s,471,TRUE
Chaises & Fauteuils,Chaise pliante,prop_cs_folding_chair_01,770,TRUE
Chaises & Fauteuils,Siège de clochard #1,prop_hobo_seat_01,210,TRUE
Chaises & Fauteuils,Chaise de bureau en cuir,v_ret_gc_chair03,654,TRUE
Chaises & Fauteuils,Vieille chaise longue #2,prop_old_deck_chair_02,691,TRUE
Chaises & Fauteuils,Vieille chaise en bois,prop_old_wood_chair,310,TRUE
Chaises & Fauteuils,Chaise longue de patio,p_patio_lounger1_s,510,TRUE
Chaises & Fauteuils,Chaise d'arbitre de tennis,prop_umpire_01,409,TRUE
Chambre à coucher,Lit double avec tables de chevet,apa_mp_h_bed_with_table_02,2500,TRUE
Chambre à coucher,Lit royal,p_mbbed_s,850,TRUE
Chambre à coucher,Lit simple,ex_prop_exec_bed_01,300,TRUE
Chambre à coucher,Matelas humide,prop_rub_matress_02,100,TRUE
Chambre à coucher,Lit king size - Rouge,apa_mp_h_bed_wide_05,1500,TRUE
Chambre à coucher,Matelas sale,prop_rub_matress_03,99,TRUE
Chambre à coucher,Lit confortable - 2,apa_mp_h_yacht_bed_02,550,TRUE
Chambre à coucher,Lit simple,v_res_msonbed_s,300,TRUE
Chambre à coucher,Matelas,prop_rub_matress_01,50,TRUE
Chambre à coucher,Lit confortable,apa_mp_h_yacht_bed_01,500,TRUE
Chambre à coucher,Lit double rembourré - Gris Charbon,apa_mp_h_bed_double_08,600,TRUE
Chambre à coucher,Lit double - Cadre en bois,p_lestersbed_s,550,TRUE
Chambre à coucher,Lit double rembourré - Gris,apa_mp_h_bed_double_09,254,TRUE
Chambre à coucher,Matelas fin,prop_rub_matress_04,40,TRUE
Chambre à coucher,Petit lit 2,gr_prop_bunker_bed_01,250,TRUE
Chambre à coucher,Lit avec nourriture offerte,v_res_tt_bed,450,TRUE
Chambre à coucher,Lit de princesse,v_res_mdbed,1000,TRUE
Chambre à coucher,Lit de luxe en métal,v_res_d_bed,800,TRUE
Chambre à coucher,Lit simple en bois,v_res_lestersbed,400,TRUE
Chambre à coucher,Lit blanc en bois,v_res_tre_bed1,550,TRUE
Chambre à coucher,Lit simple en cuire,v_res_msonbed,800,TRUE
Chambre à coucher,Lit simple en bois,v_res_tre_bed2,400,TRUE
Chambre à coucher,Lit de camp,bkr_prop_biker_campbed_01,200,TRUE
Cuisine,Assiette de cuisine,v_ilev_tt_plate01,72,TRUE
Cuisine,Machine à granités,prop_slush_dispenser,500,TRUE
Cuisine,Planche à découper,v_res_fa_chopbrd,62,TRUE
Cuisine,Poubelle de Cuisine,prop_bin_11a,81,TRUE
Cuisine,Poubelle de Cuisine,prop_bin_11b,68,TRUE
Cuisine,Bocal métallique pour aliments,prop_metalfoodjar_01,54,TRUE
Cuisine,Grand réfrigérateur avec distributeur de glaçons,v_res_fridgemoda,2000,TRUE
Cuisine,Grande casserole,prop_copper_pan,69,TRUE
Cuisine,Micro-ondes - Style bois 2,prop_micro_04,350,TRUE
Cuisine,Réservoir de GazGrant,v_med_gastank,300,TRUE
Cuisine,Éponge à récurer,prop_scourer_01,86,TRUE
Cuisine,Minifrigo,v_med_cor_minifridge,850,TRUE
Cuisine,Assiette blanche,v_res_mplatesml,195,TRUE
Cuisine,Mixer à Fruit,p_kitch_juicer_s,200,TRUE
Cuisine,Ustensiles de cuisine,prop_utensil,189,TRUE
Cuisine,Mini Réfrigérateur,v_med_cooler,250,TRUE
Cuisine,Cuisine Michelin,v_med_benchcentr,1500,TRUE
Cuisine,Chariot,v_med_cor_cemtrolly2,200,TRUE
Cuisine,Agitateurs de bar,prop_bar_stirrers,112,TRUE
Cuisine,Théière,v_res_r_teapot,144,TRUE
Cuisine,Verre à champagne,prop_champ_flute,126,TRUE
Cuisine,Pile d'assiettes,prop_plate_01,95,TRUE
Cuisine,Bouilloire,prop_cs_kettle_01,150,TRUE
Cuisine,Plan de travail,v_med_bench1,1000,TRUE
Cuisine,Plan de travail 2,v_med_bench2,1000,TRUE
Cuisine,Réfrigérateur miteux,v_ret_ml_fridge02,50,TRUE
Cuisine,Évier de cuisine en métal,prop_sink_04,600,TRUE
Cuisine,Réfrigérateur moyen avec distributeur de glaçons,v_res_fridgemodsml,1500,TRUE
Cuisine,Petit réfrigérateur de bar à deux portes,prop_bar_fridge_02,560,TRUE
Cuisine,Bloc de couteaux,v_res_mknifeblock,91,TRUE
Cuisine,Distributeur de serviettes,prop_bar_napkindisp,182,TRUE
Cuisine,Ustensiles de cuisine argentés,v_res_mutensils,137,TRUE
Cuisine,Bouilloire blanche,prop_kettle_01,114,TRUE
Cuisine,Carafe à café,xm_prop_x17_coffee_jug,181,TRUE
Cuisine,Grande machine à café argentée,prop_coffee_mac_01,500,TRUE
Cuisine,Étagère à casseroles,prop_pot_rack,400,TRUE
Cuisine,Cuisinière,prop_cooker_03,1200,TRUE
Cuisine,Verre à whisky,prop_tumbler_01_empty,122,TRUE
Cuisine,Bols de cuisine,v_res_tt_bowlpile01,140,TRUE
Cuisine,Marmite profonde,v_ret_fh_pot02,158,TRUE
Cuisine,Carafe en verre,prop_pitcher_01,59,TRUE
Cuisine,Machine à café,prop_coffee_mac_02,53,TRUE
Cuisine,Grand verre à boire,prop_tall_glass,89,TRUE
Cuisine,Râpe de cuisine,v_res_fa_grater,120,TRUE
Cuisine,Intérieur de réfrigérateur,v_ilev_mm_fridgeint,100,TRUE
Cuisine,Mug à café,v_res_mmug,84,TRUE
Cuisine,Fouet,prop_whisk,103,TRUE
Cuisine,Poêle à frire - 2,v_ret_fh_fry02,120,TRUE
Cuisine,Tomates hachées,v_ret_247_choptom,188,TRUE
Cuisine,Micro-ondes - Blanc 2,prop_micro_01,200,TRUE
Cuisine,Porte droite de réfrigérateur,v_ilev_mm_fridge_r,250,TRUE
Cuisine,Assiette blanche - 2,v_res_mplatelrg,77,TRUE
Cuisine,Rouleau de papier essuie-tout,v_ret_ta_paproll,171,TRUE
Cuisine,Bouilloire,prop_kettle,135,TRUE
Cuisine,Presse-agrumes,prop_kitch_juicer,179,TRUE
Cuisine,Marmite - Grande,prop_kitch_pot_huge,94,TRUE
Cuisine,Mug blanc,v_ret_ta_mug,73,TRUE
Cuisine,Flûte à champagne,apa_p_apa_champ_flute_s,118,TRUE
Cuisine,Grand réfrigérateur de bar,prop_bar_fridge_01,600,TRUE
Cuisine,Mug rouge,v_res_tt_mug01,62,TRUE
Cuisine,Mug rouge - 2,v_res_tt_mug2,101,TRUE
Cuisine,Carafe,v_ilev_m_pitcher,182,TRUE
Cuisine,Petit bol de cuisine,v_res_tt_bowl,101,TRUE
Cuisine,Micro-ondes - Blanc,prop_micro_02,200,TRUE
Cuisine,Planche à découper de cuisine,v_res_mchopboard,111,TRUE
Cuisine,Pilon,v_res_pestle,143,TRUE
Cuisine,Bac à glaçons,prop_bar_ice_01,400,TRUE
Cuisine,Grille-pain 2,prop_toaster_01,160,TRUE
Cuisine,Porte gauche de réfrigérateur,v_ilev_mm_fridge_l,250,TRUE
Cuisine,Grille-pain,prop_toaster_02,200,TRUE
Cuisine,Micro-ondes argenté,prop_microwave_1,250,TRUE
Cuisine,Congélateur vertical,bkr_prop_meth_chiller_01a,2500,TRUE
Cuisine,Petit bocal coloré,apa_mp_h_acc_jar_02,175,TRUE
Cuisine,Micro-ondes - Style bois,prop_micro_cs_01,300,TRUE
Cuisine,Éponge à vaisselle,v_res_fa_sponge01,178,TRUE
Cuisine,Rouleau de papier essuie-tout - 2,v_ret_ta_paproll2,64,TRUE
Cuisine,Verres à whisky,prop_whiskey_glasses,120,TRUE
Cuisine,Bols de cuisine - 2,v_res_tt_bowlpile02,61,TRUE
Cuisine,Petite machine à café argentée,apa_mp_h_acc_coffeemachine_01,187,TRUE
Cuisine,Bol blanc,v_res_mbowl,170,TRUE
Cuisine,Chariot à thé,prop_tea_trolly,124,TRUE
Cuisine,Réfrigérateur argenté,prop_trailr_fridge,800,TRUE
Cuisine,Porte-couteaux,v_res_mkniferack,188,TRUE
Cuisine,Grande urne à thé,prop_tea_urn,400,TRUE
Cuisine,Marmite,v_ret_fh_pot01,135,TRUE
Cuisine,Wok,prop_wok,87,TRUE
Cuisine,Grand verre à boire 2,prop_sh_tall_glass,110,TRUE
Cuisine,Grand réfrigérateur à bière,prop_bar_beerfridge_01,600,TRUE
Cuisine,Grand bocal,apa_mp_h_acc_jar_03,51,TRUE
Cuisine,Glacière,prop_coolbox_01,110,TRUE
Cuisine,Cafetière,v_res_fa_potcof,173,TRUE
Cuisine,Assiette rose,prop_plate_04,127,TRUE
Cuisine,Bocal bleu moyen,apa_mp_h_acc_jar_04,66,TRUE
Cuisine,Petite tasse à café,v_res_mcofcup,135,TRUE
Cuisine,Réfrigérateur,v_res_tre_fridge,550,TRUE
Cuisine,Pot à sucre,v_res_fa_potsug,94,TRUE
Cuisine,Friteuse avec évacuation,prop_chip_fryer,1000,TRUE
Cuisine,Casserole 6,prop_pot_05,81,TRUE
Cuisine,Couteau,prop_cleaver,131,TRUE
Cuisine,Casserole 5,prop_pot_04,68,TRUE
Cuisine,Cuisinière,v_res_ovenhobmod,500,TRUE
Cuisine,Réfrigérateur 3,prop_fridge_01,780,TRUE
Cuisine,Pompe 1,prop_bar_pump_09,150,TRUE
Cuisine,Comptoir,p_new_j_counter_02,250,TRUE
Cuisine,Robot culinaire,prop_foodprocess_01,200,TRUE
Cuisine,Réfrigérateur 4,prop_fridge_03,600,TRUE
Cuisine,Distributeur,prop_juice_dispenser,200,TRUE
Cuisine,Pot à sucre,prop_food_sugarjar,92,TRUE
Cuisine,Casserole 4,prop_pot_03,119,TRUE
Cuisine,Fourchette,prop_cs_fork,168,TRUE
Cuisine,Intérieur d'évier,prop_cs_sink_filler,50,FALSE
Cuisine,Armoire de cuisine large,prop_cs_kitchen_cab_l,169,TRUE
Cuisine,Assiette 5,v_ret_fh_plate3,198,TRUE
Cuisine,Couteau 2,prop_knife,151,TRUE
Cuisine,Casserole rose moche,prop_pot_06,194,TRUE
Cuisine,Porte-couteaux,prop_knife_stand,67,TRUE
Cuisine,Armoire de cuisine petite,prop_cs_kitchen_cab_r,166,TRUE
Cuisine,Pompe 2,prop_bar_pump_01,300,FALSE
Cuisine,Lavabo,prop_bar_sink_01,600,TRUE
Cuisine,Verre à bière,prop_pint_glass_01,52,TRUE
Cuisine,Plateau à boissons,apa_mp_h_acc_drink_tray_02,142,TRUE
Cuisine,Mixeur,v_res_tre_mixer,123,TRUE
Cuisine,Éponge,prop_sponge_01,77,FALSE
Cuisine,Balance,v_res_m_kscales,152,TRUE
Cuisine,Chariot métallique,hei_prop_hei_cash_trolly_03,64,TRUE
Cuisine,Menu Bahama Mamas,prop_bahammenu,60,TRUE
Cuisine,Chariot de bar,prop_bar_caddy,187,TRUE
Cuisine,Sous-bock de bar Barracho,prop_bar_coastbarr,196,TRUE
Cuisine,Sous-bock de bar Bleuter'd,prop_bar_coastchamp,69,TRUE
Cuisine,Distributeur de sous-bocks,prop_bar_coasterdisp,99,TRUE
Cuisine,Sous-bock de bar The Mount,prop_bar_coastmount,109,TRUE
Cuisine,Pile de verres à boire #1,prop_glass_stack_01,52,TRUE
Cuisine,Pile de verres à boire #2,prop_glass_stack_02,54,TRUE
Cuisine,Pile de verres à boire #3,prop_glass_stack_03,167,TRUE
Cuisine,Pile de verres à boire #4,prop_glass_stack_04,73,TRUE
Cuisine,Pile de verres à boire #5,prop_glass_stack_05,106,TRUE
Cuisine,Pile de verres à boire #6,prop_glass_stack_06,196,TRUE
Cuisine,Pile de verres à boire #7,prop_glass_stack_07,126,TRUE
Cuisine,Pile de verres à boire #8,prop_glass_stack_08,77,TRUE
Cuisine,Pile de verres à boire #9,prop_glass_stack_09,75,TRUE
Cuisine,Pile de verres à boire #10,prop_glass_stack_10,118,TRUE
Cuisine,Pailles à boire,prop_bar_drinkstraws,112,TRUE
Cuisine,Menu des boissons,prop_drinkmenu,169,TRUE
Cuisine,Fût,prop_keg_01,76,TRUE
Cuisine,Tranches de citron vert,prop_bar_limes,54,TRUE
Cuisine,Verre doseur,prop_bar_measrjug,74,TRUE
Cuisine,Verre à bière #2,prop_pint_glass_02,117,TRUE
Cuisine,Grand verre à bière,prop_pint_glass_tall,182,TRUE
Cuisine,Pichet #2,prop_pitcher_02,125,TRUE
Cuisine,Menu du club de strip-tease,prop_stripmenu,141,TRUE
Cuisine,Soucoupe,prop_cs_saucer_01,184,TRUE
Cuisine,Cruche en Céramique avec Bouchon,prop_ceramic_jug_cork,155,TRUE
Cuisine,Marmite Grande de Cuisine #2,prop_kitch_pot_lrg2,51,TRUE
Cuisine,Assiette (Sale),v_res_tt_plate01,190,TRUE
Cuisine,Marmite #1,prop_pot_01,191,TRUE
Cuisine,Tasse #5,prop_mug_06,117,TRUE
Cuisine,Plateau en Argent,prop_cs_silver_tray,65,TRUE
Cuisine,Bouteille de Vin,prop_wine_bot_01,147,TRUE
Cuisine,Assiette #5,prop_plate_03,184,TRUE
Cuisine,Pile d'Assiettes (Propres),v_res_tt_platepile,141,TRUE
Cuisine,Verre : Vide,prop_wheat_grass_glass,187,TRUE
Cuisine,Tasse #8,v_serv_bs_mug,124,TRUE
Cuisine,Assiette #4,prop_plate_02,90,TRUE
Cuisine,Chauffe-Assiettes,prop_plate_warmer,67,TRUE
Cuisine,Tasse à Espresso Sale,v_res_mcofcupdirt,73,TRUE
Cuisine,Écumoire,prop_fish_slice_01,121,TRUE
Cuisine,Bol #1,prop_cs_bowl_01,64,TRUE
Cuisine,Pot de Citron Vert,prop_lime_jar,95,TRUE
Cuisine,Tasse #1,prop_mug_04,123,TRUE
Cuisine,Marmite de Cuisine Petite,prop_kitch_pot_sm,115,TRUE
Cuisine,Cruche à Eau,prop_pitcher_01_cs,114,TRUE
Cuisine,Bol #2,prop_cs_bowl_01b,194,TRUE
Cuisine,Louche,prop_ladel,60,TRUE
Cuisine,Marmite de Cuisine à Frire,prop_kitch_pot_fry,83,TRUE
Cuisine,Grille-Pain,prop_cs_toaster,99,TRUE
Cuisine,Marmite Grande de Cuisine #1,prop_kitch_pot_lrg,170,TRUE
Cuisine,Marmite de Cuisine Moyenne,prop_kitch_pot_med,178,TRUE
Cuisine,Pot de Thé,v_res_fa_pottea,164,TRUE
Décoration Murale,Art,ex_p_h_acc_artwallm_01,558,TRUE
Décoration Murale,Flèche rouge,prop_target_red_arrow,415,TRUE
Décoration Murale,Croix rouge,prop_target_red_cross,532,TRUE
Décoration Murale,Flèche violette,prop_target_purp_arrow,522,TRUE
Décoration Murale,Croix violette,prop_target_purp_cross,519,TRUE
